 T, h at the stagnation point 
 3.50000000e+02 1.50005281e+07 
 4.45356363e+02 1.51253367e+07 
 5.39486513e+02 1.52562517e+07 
 6.32977926e+02 1.53925404e+07 
 7.26164282e+02 1.55336563e+07 
 8.19255916e+02 1.56791682e+07 
 9.12406297e+02 1.58287176e+07 
 1.00573412e+03 1.59819984e+07 
 1.09933094e+03 1.61387434e+07 
 1.19326465e+03 1.62987135e+07 
 1.28758321e+03 1.64616916e+07 
 1.38231745e+03 1.66274775e+07 
 1.47748322e+03 1.67958829e+07 
 1.57308320e+03 1.69667280e+07 
 1.66910832e+03 1.71398388e+07 
 1.76553901e+03 1.73150442e+07 
 1.86234605e+03 1.74921743e+07 
 1.95949128e+03 1.76710589e+07 
 2.05692978e+03 1.78515257e+07 
 2.15462066e+03 1.80333990e+07 
 2.25252072e+03 1.82164995e+07 
 2.35057568e+03 1.84006442e+07 
 2.44872025e+03 1.85856455e+07 
 2.54687934e+03 1.87713114e+07 
 2.64496910e+03 1.89574447e+07 
 2.74289788e+03 1.91438436e+07 
 2.84056720e+03 1.93303011e+07 
 2.93787271e+03 1.95166060e+07 
 3.03470516e+03 1.97025432e+07 
 3.13095146e+03 1.98878940e+07 
 3.22649570e+03 2.00724370e+07 
 3.32122023e+03 2.02559490e+07 
 3.41500674e+03 2.04382058e+07 
 3.50773729e+03 2.06189830e+07 
 3.59929533e+03 2.07980575e+07 
 3.68956671e+03 2.09752082e+07 
 3.77844058e+03 2.11502173e+07 
 3.86581024e+03 2.13228713e+07 
 3.95157393e+03 2.14929623e+07 
 4.03563548e+03 2.16602890e+07 
 4.11790496e+03 2.18246581e+07 
 4.19829913e+03 2.19858849e+07 
 4.27674188e+03 2.21437948e+07 
 4.35316456e+03 2.22982237e+07 
 4.42750622e+03 2.24490195e+07 
 4.49971377e+03 2.25960423e+07 
 4.56974207e+03 2.27391654e+07 
 4.63755393e+03 2.28782759e+07 
 4.70312009e+03 2.30132750e+07 
 4.76641910e+03 2.31440783e+07 
 4.82743717e+03 2.32706162e+07 
 4.88616794e+03 2.33928340e+07 
 4.94261228e+03 2.35106917e+07 
 4.99677794e+03 2.36241642e+07 
 5.04867931e+03 2.37332405e+07 
 5.09833699e+03 2.38379242e+07 
 5.14577747e+03 2.39382320e+07 
 5.19103273e+03 2.40341943e+07 
 5.23413984e+03 2.41258534e+07 
 5.27514050e+03 2.42132639e+07 
 5.31408067e+03 2.42964912e+07 
 5.35101010e+03 2.43756110e+07 
 5.38598192e+03 2.44507083e+07 
 5.41905219e+03 2.45218768e+07 
 5.45027950e+03 2.45892175e+07 
 5.47972452e+03 2.46528383e+07 
 5.50744964e+03 2.47128529e+07 
 5.53351855e+03 2.47693797e+07 
 5.55799589e+03 2.48225412e+07 
 5.58094687e+03 2.48724631e+07 
 5.60243694e+03 2.49192732e+07 
 5.62253150e+03 2.49631010e+07 
 5.64129560e+03 2.50040766e+07 
 5.65879363e+03 2.50423305e+07 
 5.67508913e+03 2.50779922e+07 
 5.69024456e+03 2.51111903e+07 
 5.70432107e+03 2.51420517e+07 
 5.71737834e+03 2.51707009e+07 
 5.72947445e+03 2.51972599e+07 
 5.74066572e+03 2.52218478e+07 
 5.75100663e+03 2.52445802e+07 
 5.76054969e+03 2.52655691e+07 
 5.76934542e+03 2.52849226e+07 
 5.77744227e+03 2.53027450e+07 
