   1.00000000000000        5493.24711766240        19967384.0411021     
  0.672335753649934        5499.79169720351        20122420.0991994     
  0.452035365636024        5509.52856320738        20354497.4203725     
  0.303919538231320        5524.00669901846        20702617.7304332     
  0.204335971785694        5545.56254385640        21227288.2534679     
  0.137382379588326        5577.68480440973        22022017.4637013     
  9.236708571873861E-002   5625.77532471306        23235915.1460223     
  6.210169418915616E-002   5698.52575482387        25109031.6653236     
  4.175318936560400E-002   5811.26769339887        28024950.0901304     
  2.807216203941176E-002   5996.44607973309        32530684.7057473     
  1.887391822135097E-002   6348.06831652782        38898529.6659427     
  1.268961003167922E-002   7108.49163351061        44787409.1006075     
  8.531678524172805E-003   7970.34410838032        48741520.7995244     
  5.736152510448676E-003   8549.28749164540        52568807.5220019     
  3.856620421163472E-003   8894.99970676273        55794996.6044566     
  2.592943797404667E-003   9103.48818422154        58200606.3215642     
  1.743328822199987E-003   9234.00530082232        59912589.0150713     
  1.172102297533479E-003   9318.01896667543        61106189.8736674     
  7.880462815669905E-004   9373.03577775521        61928763.6516794     
  5.298316906283707E-004   9409.43325850470        62491337.5700273     
  3.562247890262441E-004   9433.64488251775        62873835.0281523     
  2.395026619987484E-004   9449.83912526309        63133410.4379623     
  1.610262027560939E-004   9460.68283466286        63308911.7168542     
  1.082636733874054E-004   9467.93161623674        63426990.1741492     
  7.278953843983146E-005   9472.81801789212        63506931.6050011     
  4.893900918477489E-005   9476.09847513505        63560755.9778114     
  3.290344562312664E-005   9478.30946483841        63597103.8622160     
  2.212216291070446E-005   9479.79384504975        63621538.6069059     
  1.487352107293512E-005   9480.76968579447        63637616.2025146     
  1.000000000000000E-005   9481.44606195405        63648766.4690942     
