   1.00000000000000        5490.93497780427        19912797.9058994     
  0.672335753649934        5496.97298971781        20055551.9131587     
  0.452035365636024        5505.95554665035        20269140.4217191     
  0.303919538231320        5519.31220746192        20589351.8401863     
  0.204335971785694        5539.19012392386        21071419.5566646     
  0.137382379588326        5568.79181369813        21800561.4987106     
  9.236708571873861E-002   5613.04100544001        22912052.2169551     
  6.210169418915616E-002   5679.73110350512        24622389.1340441     
  4.175318936560400E-002   5782.18082020580        27277208.3080182     
  2.807216203941176E-002   5946.79334070818        31380923.9301499     
  1.887391822135097E-002   6242.38687973321        37326765.0524269     
  1.268961003167922E-002   6878.56576828581        43608166.9958236     
  8.531678524172805E-003   7759.22733869648        47676935.3961244     
  5.736152510448676E-003   8397.21081028376        51400594.9003880     
  3.856620421163472E-003   8786.45116755884        54687420.8819340     
  2.592943797404667E-003   9020.20505111091        57193340.4882625     
  1.743328822199987E-003   9165.52713827135        58993427.3893634     
  1.172102297533479E-003   9258.54592088167        60253598.1153056     
  7.880462815669905E-004   9319.18550883011        61123289.6974513     
  5.298316906283707E-004   9359.21196956608        61718961.2316527     
  3.562247890262441E-004   9385.80886090543        62124502.2553957     
  2.395026619987484E-004   9403.53077315064        62399096.8856075     
  1.610262027560939E-004   9415.40960126338        62585133.5313258     
  1.082636733874054E-004   9423.37562903853        62710786.2826156     
  7.278953843983146E-005   9428.72064041179        62795500.8622871     
  4.893900918477489E-005   9432.30756142014        62852533.7025950     
  3.290344562312664E-005   9434.69960766538        62890649.4935998     
  2.212216291070446E-005   9436.32770334244        62916629.6486206     
  1.487352107293512E-005   9437.41828232648        62934049.4192775     
  1.000000000000000E-005   9438.13069735356        62945436.1531037     
